"NodeKey","ParentKey","SoItemPos","ProductGuid","NoteGuid","CurrencyCode","GrossAmount","NetAmount","TaxAmount","ItemAtpStatus","OpItemPos","Dataaging","Dummy","Change_Type","Change_Date"
"42010AA400041EED8CF39466BF9DF6BA","42010AA400041EED8CF394665652F6BA","0000000010","42010AA400041EED8CF393ABD2B7D6BA","42010AA400041EED8CF394667A3FF6BA","EUR","51.72","43.46","8.26","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9E16BA","42010AA400041EED8CF394665652F6BA","0000000020","42010AA400041EED8CF393ABD2A556BA","42010AA400041EED8CF394667A4016BA","EUR","15.41","12.95","2.46","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9E36BA","42010AA400041EED8CF39466565316BA","0000000010","42010AA400041EED8CF393ABD2B3B6BA","42010AA400041EED8CF394667A4036BA","EUR","374.85","315","59.85","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9E56BA","42010AA400041EED8CF39466565316BA","0000000020","42010AA400041EED8CF393ABD2B2F6BA","42010AA400041EED8CF394667A4056BA","EUR","862.75","725","137.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9E76BA","42010AA400041EED8CF39466565336BA","0000000010","42010AA400041EED8CF393ABD2B7D6BA","42010AA400041EED8CF394667A4076BA","EUR","25.86","21.73","4.13","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9E96BA","42010AA400041EED8CF39466565336BA","0000000020","42010AA400041EED8CF393ABD2AF36BA","42010AA400041EED8CF394667A4096BA","EUR","68.72","57.75","10.97","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9EB6BA","42010AA400041EED8CF39466565356BA","0000000010","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF394667A40B6BA","EUR","13.92","11.7","2.22","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9ED6BA","42010AA400041EED8CF39466565376BA","0000000010","42010AA400041EED8CF393ABD2A256BA","42010AA400041EED8CF394667A40D6BA","EUR","351.05","295","56.05","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9EF6BA","42010AA400041EED8CF39466565376BA","0000000020","42010AA400041EED8CF393ABD2A5F6BA","42010AA400041EED8CF394667A40F6BA","EUR","6.66","5.6","1.06","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9F16BA","42010AA400041EED8CF39466565396BA","0000000010","42010AA400041EED8CF393ABD2A2F6BA","42010AA400041EED8CF394667A4116BA","EUR","129.59","108.9","20.69","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9F36BA","42010AA400041EED8CF39466565396BA","0000000020","42010AA400041EED8CF393ABD2AAF6BA","42010AA400041EED8CF394667A4136BA","EUR","25.23","21.2","4.03","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9F56BA","42010AA400041EED8CF394665653B6BA","0000000010","42010AA400041EED8CF393ABD2ABB6BA","42010AA400041EED8CF394667A4156BA","EUR","19.04","16","3.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9F76BA","42010AA400041EED8CF394665653B6BA","0000000020","42010AA400041EED8CF393ABD2AF76BA","42010AA400041EED8CF394667A4176BA","EUR","2.14","1.8","0.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9F96BA","42010AA400041EED8CF394665653D6BA","0000000010","42010AA400041EED8CF393ABD2A576BA","42010AA400041EED8CF394667A4196BA","EUR","4.64","3.9","0.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9FB6BA","42010AA400041EED8CF394665653D6BA","0000000020","42010AA400041EED8CF393ABD2A416BA","42010AA400041EED8CF394667A41B6BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9FD6BA","42010AA400041EED8CF394665653F6BA","0000000010","42010AA400041EED8CF393ABD2A996BA","42010AA400041EED8CF394667A41D6BA","EUR","1.07","0.9","0.17","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF9FF6BA","42010AA400041EED8CF39466565416BA","0000000010","42010AA400041EED8CF393ABD2B6B6BA","42010AA400041EED8CF394667A41F6BA","EUR","12.5","10.5","2","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA016BA","42010AA400041EED8CF39466565416BA","0000000020","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF394667A4216BA","EUR","148.75","125","23.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA036BA","42010AA400041EED8CF39466565436BA","0000000010","42010AA400041EED8CF393ABD2AAD6BA","42010AA400041EED8CF394667A4236BA","EUR","34.27","28.8","5.47","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA056BA","42010AA400041EED8CF39466565456BA","0000000010","42010AA400041EED8CF393ABD2A256BA","42010AA400041EED8CF394667A4256BA","EUR","210.63","177","33.63","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA076BA","42010AA400041EED8CF39466565476BA","0000000010","42010AA400041EED8CF393ABD2A076BA","42010AA400041EED8CF394667A4276BA","EUR","18.52","15.56","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA096BA","42010AA400041EED8CF39466565496BA","0000000010","42010AA400041EED8CF393ABD2AD76BA","42010AA400041EED8CF394667A4296BA","EUR","13.51","11.35","2.16","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA0B6BA","42010AA400041EED8CF394665654B6BA","0000000010","42010AA400041EED8CF393ABD29FF6BA","42010AA400041EED8CF394667A42B6BA","EUR","3.39","2.85","0.54","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA0D6BA","42010AA400041EED8CF394665654B6BA","0000000020","42010AA400041EED8CF393ABD2A016BA","42010AA400041EED8CF394667A42D6BA","EUR","3.39","2.85","0.54","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA0F6BA","42010AA400041EED8CF394665654D6BA","0000000010","42010AA400041EED8CF393ABD2A0B6BA","42010AA400041EED8CF394667A42F6BA","EUR","9.26","7.78","1.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA116BA","42010AA400041EED8CF394665654F6BA","0000000010","42010AA400041EED8CF393ABD2A556BA","42010AA400041EED8CF394667A4316BA","EUR","3.08","2.59","0.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA136BA","42010AA400041EED8CF394665654F6BA","0000000020","42010AA400041EED8CF393ABD29F76BA","42010AA400041EED8CF394667A4336BA","EUR","23.74","19.95","3.79","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA156BA","42010AA400041EED8CF39466565516BA","0000000010","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF394667A4356BA","EUR","18.8","15.8","3","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA176BA","42010AA400041EED8CF39466565516BA","0000000020","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394667A4376BA","EUR","0.5","0.42","0.08","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA196BA","42010AA400041EED8CF39466565536BA","0000000010","42010AA400041EED8CF393ABD2AC96BA","42010AA400041EED8CF394667A4396BA","EUR","41.53","34.9","6.63","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA1B6BA","42010AA400041EED8CF39466565536BA","0000000020","42010AA400041EED8CF393ABD2A556BA","42010AA400041EED8CF394667A43B6BA","EUR","9.25","7.77","1.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA1D6BA","42010AA400041EED8CF39466565556BA","0000000010","42010AA400041EED8CF393ABD2A536BA","42010AA400041EED8CF394667A43D6BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA1F6BA","42010AA400041EED8CF39466565556BA","0000000020","42010AA400041EED8CF393ABD2A876BA","42010AA400041EED8CF394667A43F6BA","EUR","35.31","29.67","5.64","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA216BA","42010AA400041EED8CF39466565576BA","0000000010","42010AA400041EED8CF393ABD2AF16BA","42010AA400041EED8CF394667A4416BA","EUR","38.73","32.55","6.18","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA236BA","42010AA400041EED8CF39466565576BA","0000000020","42010AA400041EED8CF393ABD2B556BA","42010AA400041EED8CF394667A4436BA","EUR","25.59","21.5","4.09","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA256BA","42010AA400041EED8CF39466565596BA","0000000010","42010AA400041EED8CF393ABD2B336BA","42010AA400041EED8CF394667A4456BA","EUR","595","500","95","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA276BA","42010AA400041EED8CF394665655B6BA","0000000010","42010AA400041EED8CF393ABD2ABB6BA","42010AA400041EED8CF394667A4476BA","EUR","19.04","16","3.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA296BA","42010AA400041EED8CF394665655B6BA","0000000020","42010AA400041EED8CF393ABD2B6F6BA","42010AA400041EED8CF394667A4496BA","EUR","19.03","15.99","3.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA2B6BA","42010AA400041EED8CF394665655D6BA","0000000010","42010AA400041EED8CF393ABD2B736BA","42010AA400041EED8CF394667A44B6BA","EUR","15.46","12.99","2.47","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA2D6BA","42010AA400041EED8CF394665655F6BA","0000000010","42010AA400041EED8CF393ABD2A1D6BA","42010AA400041EED8CF394667A44D6BA","EUR","35.34","29.7","5.64","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA2F6BA","42010AA400041EED8CF39466565616BA","0000000010","42010AA400041EED8CF393ABD2A436BA","42010AA400041EED8CF394667A44F6BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA316BA","42010AA400041EED8CF39466565636BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394667A4516BA","EUR","2.5","2.1","0.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA336BA","42010AA400041EED8CF39466565656BA","0000000010","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394667A4536BA","EUR","103.29","86.8","16.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA356BA","42010AA400041EED8CF39466565676BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394667A4556BA","EUR","1.5","1.26","0.24","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA376BA","42010AA400041EED8CF39466565696BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394667A4576BA","EUR","1","0.84","0.16","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA396BA","42010AA400041EED8CF394665656B6BA","0000000010","42010AA400041EED8CF393ABD2B5F6BA","42010AA400041EED8CF394667A4596BA","EUR","21.4","17.98","3.42","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA3B6BA","42010AA400041EED8CF394665656B6BA","0000000020","42010AA400041EED8CF393ABD2A5F6BA","42010AA400041EED8CF394667A45B6BA","EUR","13.33","11.2","2.13","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA3D6BA","42010AA400041EED8CF394665656D6BA","0000000010","42010AA400041EED8CF393ABD2B236BA","42010AA400041EED8CF394667A45D6BA","EUR","332.01","279","53.01","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA3F6BA","42010AA400041EED8CF394665656F6BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394667A45F6BA","EUR","2.5","2.1","0.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA416BA","42010AA400041EED8CF39466565716BA","0000000010","42010AA400041EED8CF393ABD2A976BA","42010AA400041EED8CF394667A4616BA","EUR","5.36","4.5","0.86","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA436BA","42010AA400041EED8CF39466565736BA","0000000010","42010AA400041EED8CF393ABD2B816BA","42010AA400041EED8CF394667A4636BA","EUR","38.62","32.45","6.17","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA456BA","42010AA400041EED8CF39466565756BA","0000000010","42010AA400041EED8CF393ABD2B676BA","42010AA400041EED8CF394667A4656BA","EUR","12.38","10.4","1.98","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA476BA","42010AA400041EED8CF39466565776BA","0000000010","42010AA400041EED8CF393ABD29EB6BA","42010AA400041EED8CF394667A4676BA","EUR","3.87","3.25","0.62","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA496BA","42010AA400041EED8CF39466565796BA","0000000010","42010AA400041EED8CF393ABD2A0B6BA","42010AA400041EED8CF394667A4696BA","EUR","18.52","15.56","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA4B6BA","42010AA400041EED8CF39466565796BA","0000000020","42010AA400041EED8CF393ABD2A956BA","42010AA400041EED8CF394667A46B6BA","EUR","35.4","29.75","5.65","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA4D6BA","42010AA400041EED8CF394665657B6BA","0000000010","42010AA400041EED8CF393ABD2B276BA","42010AA400041EED8CF394667A46D6BA","EUR","142.8","120","22.8","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA4F6BA","42010AA400041EED8CF394665657B6BA","0000000020","42010AA400041EED8CF393ABD2AED6BA","42010AA400041EED8CF394667A46F6BA","EUR","33.32","28","5.32","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA516BA","42010AA400041EED8CF394665657D6BA","0000000010","42010AA400041EED8CF393ABD2A256BA","42010AA400041EED8CF394667A4716BA","EUR","210.63","177","33.63","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA536BA","42010AA400041EED8CF394665657F6BA","0000000010","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF394667A4736BA","EUR","297.5","250","47.5","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA556BA","42010AA400041EED8CF39466565816BA","0000000010","42010AA400041EED8CF393ABD2B436BA","42010AA400041EED8CF394667A4756BA","EUR","52.24","43.9","8.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA576BA","42010AA400041EED8CF39466565816BA","0000000020","42010AA400041EED8CF393ABD2B016BA","42010AA400041EED8CF394667A4776BA","EUR","11.25","9.45","1.8","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA596BA","42010AA400041EED8CF39466565836BA","0000000010","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394667A4796BA","EUR","51.65","43.4","8.25","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA5B6BA","42010AA400041EED8CF39466565856BA","0000000010","42010AA400041EED8CF393ABD2B716BA","42010AA400041EED8CF394667A47B6BA","EUR","52.06","43.75","8.31","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA5D6BA","42010AA400041EED8CF39466565856BA","0000000020","42010AA400041EED8CF393ABD29FF6BA","42010AA400041EED8CF394667A47D6BA","EUR","3.39","2.85","0.54","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA5F6BA","42010AA400041EED8CF39466565876BA","0000000010","42010AA400041EED8CF393ABD2AD56BA","42010AA400041EED8CF394667A47F6BA","EUR","59.02","49.6","9.42","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA616BA","42010AA400041EED8CF39466565896BA","0000000010","42010AA400041EED8CF393ABD2A196BA","42010AA400041EED8CF394667A4816BA","EUR","27.61","23.2","4.41","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA636BA","42010AA400041EED8CF394665658B6BA","0000000010","42010AA400041EED8CF393ABD2B216BA","42010AA400041EED8CF394667A4836BA","EUR","1038.69","872.85","165.84","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA656BA","42010AA400041EED8CF394665658B6BA","0000000020","42010AA400041EED8CF393ABD2A6B6BA","42010AA400041EED8CF394667A4856BA","EUR","6.19","5.2","0.99","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA676BA","42010AA400041EED8CF394665658D6BA","0000000010","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF394667A4876BA","EUR","18.56","15.6","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA696BA","42010AA400041EED8CF394665658F6BA","0000000010","42010AA400041EED8CF393ABD2AD96BA","42010AA400041EED8CF394667A4896BA","EUR","74.08","62.25","11.83","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA6B6BA","42010AA400041EED8CF39466565916BA","0000000010","42010AA400041EED8CF393ABD2A376BA","42010AA400041EED8CF394667A48B6BA","EUR","32.8","27.56","5.24","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA6D6BA","42010AA400041EED8CF39466565936BA","0000000010","42010AA400041EED8CF393ABD2B016BA","42010AA400041EED8CF394667A48D6BA","EUR","2.25","1.89","0.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA6F6BA","42010AA400041EED8CF39466565956BA","0000000010","42010AA400041EED8CF393ABD2A936BA","42010AA400041EED8CF394667A48F6BA","EUR","112.99","94.95","18.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA716BA","42010AA400041EED8CF39466565956BA","0000000020","42010AA400041EED8CF393ABD2B516BA","42010AA400041EED8CF394667A4916BA","EUR","53.19","44.7","8.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA736BA","42010AA400041EED8CF39466565976BA","0000000010","42010AA400041EED8CF393ABD2AF16BA","42010AA400041EED8CF394667A4936BA","EUR","154.94","130.2","24.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA756BA","42010AA400041EED8CF39466565976BA","0000000020","42010AA400041EED8CF393ABD2AFF6BA","42010AA400041EED8CF394667A4956BA","EUR","2.25","1.89","0.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA776BA","42010AA400041EED8CF39466565996BA","0000000010","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF394667A4976BA","EUR","446.25","375","71.25","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA796BA","42010AA400041EED8CF394665659B6BA","0000000010","42010AA400041EED8CF393ABD2A056BA","42010AA400041EED8CF394667A4996BA","EUR","24.63","20.7","3.93","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA7B6BA","42010AA400041EED8CF394665659B6BA","0000000020","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394667A49B6BA","EUR","77.47","65.1","12.37","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA7D6BA","42010AA400041EED8CF394665659D6BA","0000000010","42010AA400041EED8CF393ABD2B2F6BA","42010AA400041EED8CF394667A49D6BA","EUR","172.55","145","27.55","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA7F6BA","42010AA400041EED8CF394665659F6BA","0000000010","42010AA400041EED8CF393ABD2B476BA","42010AA400041EED8CF394667A49F6BA","EUR","63.07","53","10.07","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA816BA","42010AA400041EED8CF39466565A16BA","0000000010","42010AA400041EED8CF393ABD29FF6BA","42010AA400041EED8CF394667A4A16BA","EUR","3.39","2.85","0.54","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA836BA","42010AA400041EED8CF39466565A36BA","0000000010","42010AA400041EED8CF393ABD2A4D6BA","42010AA400041EED8CF394667A4A36BA","EUR","35.11","29.5","5.61","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA856BA","42010AA400041EED8CF39466565A56BA","0000000010","42010AA400041EED8CF393ABD2A956BA","42010AA400041EED8CF394667A4A56BA","EUR","14.16","11.9","2.26","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA876BA","42010AA400041EED8CF39466565A56BA","0000000020","42010AA400041EED8CF393ABD2A0F6BA","42010AA400041EED8CF394667A4A76BA","EUR","11.42","9.6","1.82","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA896BA","42010AA400041EED8CF39466565A76BA","0000000010","42010AA400041EED8CF393ABD2A636BA","42010AA400041EED8CF394667A4A96BA","EUR","128.04","107.6","20.44","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA8B6BA","42010AA400041EED8CF39466565A96BA","0000000010","42010AA400041EED8CF393ABD2B056BA","42010AA400041EED8CF394667A4AB6BA","EUR","11.25","9.45","1.8","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA8D6BA","42010AA400041EED8CF39466565AB6BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394667A4AD6BA","EUR","0.5","0.42","0.08","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA8F6BA","42010AA400041EED8CF39466565AB6BA","0000000020","42010AA400041EED8CF393ABD2AA76BA","42010AA400041EED8CF394667A4AF6BA","EUR","4.05","3.4","0.65","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA916BA","42010AA400041EED8CF39466565AD6BA","0000000010","42010AA400041EED8CF393ABD2A516BA","42010AA400041EED8CF394667A4B16BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA936BA","42010AA400041EED8CF39466565AF6BA","0000000010","42010AA400041EED8CF393ABD2AD56BA","42010AA400041EED8CF394667A4B36BA","EUR","47.22","39.68","7.54","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA956BA","42010AA400041EED8CF39466565B16BA","0000000010","42010AA400041EED8CF393ABD2A696BA","42010AA400041EED8CF394667A4B56BA","EUR","11.9","10","1.9","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA976BA","42010AA400041EED8CF39466565B36BA","0000000010","42010AA400041EED8CF393ABD2AA96BA","42010AA400041EED8CF394667A4B76BA","EUR","6.35","5.34","1.01","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA996BA","42010AA400041EED8CF39466565B36BA","0000000020","42010AA400041EED8CF393ABD29F36BA","42010AA400041EED8CF394667A4B96BA","EUR","10.12","8.5","1.62","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA9B6BA","42010AA400041EED8CF39466565B56BA","0000000010","42010AA400041EED8CF393ABD2AA96BA","42010AA400041EED8CF394667A4BB6BA","EUR","2.12","1.78","0.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA9D6BA","42010AA400041EED8CF39466565B56BA","0000000020","42010AA400041EED8CF393ABD2B2B6BA","42010AA400041EED8CF394667A4BD6BA","EUR","862.75","725","137.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFA9F6BA","42010AA400041EED8CF39466565B76BA","0000000010","42010AA400041EED8CF393ABD2AA16BA","42010AA400041EED8CF394667A4BF6BA","EUR","68.31","57.4","10.91","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAA16BA","42010AA400041EED8CF39466565B96BA","0000000010","42010AA400041EED8CF393ABD2A976BA","42010AA400041EED8CF394667A4C16BA","EUR","2.14","1.8","0.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAA36BA","42010AA400041EED8CF39466565BB6BA","0000000010","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394667A4C36BA","EUR","77.47","65.1","12.37","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAA56BA","42010AA400041EED8CF39466565BD6BA","0000000010","42010AA400041EED8CF393ABD2A656BA","42010AA400041EED8CF394667A4C56BA","EUR","2.5","2.1","0.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAA76BA","42010AA400041EED8CF39466565BF6BA","0000000010","42010AA400041EED8CF393ABD2A4F6BA","42010AA400041EED8CF394667A4C76BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAA96BA","42010AA400041EED8CF39466565C16BA","0000000010","42010AA400041EED8CF393ABD2A956BA","42010AA400041EED8CF394667A4C96BA","EUR","21.24","17.85","3.39","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAAB6BA","42010AA400041EED8CF39466565C16BA","0000000020","42010AA400041EED8CF393ABD2AF16BA","42010AA400041EED8CF394667A4CB6BA","EUR","154.94","130.2","24.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAAD6BA","42010AA400041EED8CF39466565C36BA","0000000010","42010AA400041EED8CF393ABD2A456BA","42010AA400041EED8CF394667A4CD6BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAAF6BA","42010AA400041EED8CF39466565C56BA","0000000010","42010AA400041EED8CF393ABD2B6D6BA","42010AA400041EED8CF394667A4CF6BA","EUR","34.81","29.25","5.56","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAB16BA","42010AA400041EED8CF39466565C76BA","0000000010","42010AA400041EED8CF393ABD2A4F6BA","42010AA400041EED8CF394667A4D16BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAB36BA","42010AA400041EED8CF39466565C96BA","0000000010","42010AA400041EED8CF393ABD2B2F6BA","42010AA400041EED8CF394667A4D36BA","EUR","517.65","435","82.65","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BFAB56BA","42010AA400041EED8CF39466565CB6BA","0000000010","42010AA400041EED8CF393ABD2AE56BA","42010AA400041EED8CF394667A4D56BA","EUR","53.55","45","8.55","","",,"","L","2023-11-03 04:08:25.088000000"
